017.jpg,9.61434,4.09305,3.4145184,2.9649951,2.7228923,2.5555136,2.4549527,2.3667355,2.3005285,2.2710001,2.1293964,2.1398978,2.116885,2.063888,2.035434,1.9871964,
015.jpg,9.725354,4.136989,3.0576556,2.5517924,2.271531,2.232377,2.1099648,2.1016529,1.9606256,1.9566287,1.8412235,1.9040025,1.8379513,1.7996244,1.7304355,1.7528346,
001.jpg,10.001055,4.361448,3.4351854,3.0364583,2.8168328,2.5110543,2.3640149,2.2574677,2.1390705,2.111512,1.9992285,1.9057893,1.9384904,1.8906245,2.0373182,1.7905781,
011.jpg,8.929672,2.9423258,2.3449893,2.048387,1.7747934,1.6377404,1.5414187,1.5027815,1.3855542,1.3706758,1.349155,1.2439156,1.2205918,1.2069016,1.1685746,1.193612,
016.jpg,10.330699,4.8586364,3.832755,3.3048873,2.9853618,2.7872438,2.5741136,2.5057065,2.399514,2.3395858,2.2794693,2.2365692,2.186404,2.2163696,2.103458,2.0882187,
009.jpg,10.703725,4.876275,4.102669,3.6053598,3.2759666,3.064592,2.867294,2.8596516,2.6369412,2.6635478,2.5409157,2.5193906,2.418516,2.4796913,2.3448079,2.3856015,
019.jpg,9.085557,2.9171786,2.2711875,1.9511793,1.7804627,1.6641135,1.5588969,1.4880255,1.386863,1.3845185,1.3420746,1.2944535,1.2936478,1.1652313,1.186377,1.1411749,
021.jpg,9.685288,4.1811523,3.209237,2.8274457,2.5231378,2.421227,2.1987202,2.14236,1.9708825,1.9163903,1.8522303,1.8099163,1.7578267,1.7600927,1.7101767,1.6629747,
013.jpg,9.481487,3.8328593,2.7347775,2.2810457,2.098607,2.0630593,1.8894858,1.8745205,1.8080685,1.7378864,1.7325,1.6659228,1.6355244,1.5765595,1.5793291,1.5522286,
012.jpg,9.529723,3.6865044,3.0609963,2.710219,2.5488956,2.336105,2.2599306,2.2138011,2.0226295,2.0037076,1.9971461,1.8771703,1.8547999,1.7184553,1.7391088,1.7494677,
014.jpg,10.4336605,3.7884164,3.186018,2.8260071,2.6251764,2.5348327,2.3982806,2.2933257,2.2898962,2.1848428,2.1246326,2.12244,2.0452595,2.0585425,2.0164826,1.9538932,
005.jpg,9.733466,4.0854664,3.2310438,2.8777328,2.5840027,2.5324857,2.3604157,2.2506964,2.2977133,2.1826305,2.1466694,2.0538964,2.0023525,1.949673,1.9522405,1.8643698,
003.jpg,9.311762,3.377504,2.7638483,2.4010127,2.2875936,2.089197,1.9916054,1.8296068,1.821792,1.7497644,1.6885636,1.6577518,1.6664096,1.6213264,1.5693957,1.5470687,
004.jpg,9.684538,3.6782868,2.6152837,2.206554,1.9983219,2.288213,2.0203905,1.9053595,1.7948616,1.7323493,1.8075503,1.6759984,1.6137911,1.6040735,1.6041998,1.6101016,
006.jpg,8.814433,2.9160748,2.144813,1.8620924,1.6116797,1.4750468,1.334623,1.2863673,1.2031184,1.1834368,1.0988647,1.093914,1.0414411,1.0333213,0.98680097,1.0053782,
024.jpg,9.022119,2.741041,2.1521986,1.897944,1.7551229,1.6545854,1.5749991,1.563584,1.4790653,1.402903,1.3771876,1.3378291,1.3210824,1.3337976,1.2623312,1.247769,
007.jpg,8.7687645,2.7185173,2.154034,1.8548458,1.5775952,1.4246182,1.3259962,1.225943,1.2077149,1.1117213,1.0989579,1.0606883,1.0409003,1.0217382,0.9579508,1.0128444,
010.jpg,9.762351,3.5529792,2.7921596,2.5191512,2.3281884,2.2307427,2.0711093,1.9881897,1.8948144,1.8325536,1.7697228,1.7746084,1.6316614,1.6017655,1.509163,1.4774582,
020.jpg,8.924435,3.1001635,2.3199537,2.2613246,1.7644465,1.6458871,1.5561253,1.4806806,1.4108945,1.3304452,1.3060229,1.3182535,1.2272482,1.245145,1.1785094,1.1628366,
023.jpg,9.094251,3.2630355,2.4281292,2.1072977,1.9056764,1.8034103,1.6692841,1.5829533,1.5419129,1.4745971,1.456056,1.3925325,1.3669764,1.3594154,1.3184266,1.2834646,
002.jpg,9.393122,3.418617,2.696942,2.3382547,2.0571597,1.8868705,1.8068495,1.7468464,1.6153585,1.5802932,1.5775014,1.5445753,1.5302256,1.4380897,1.4335618,1.4328027,
022.jpg,9.613212,3.555925,2.8504832,2.3662536,2.201383,1.974692,1.8200837,1.7658026,1.617928,1.6093767,1.5280997,1.4717112,1.4293498,1.3937819,1.4151094,1.3568585,
018.jpg,10.792831,5.377295,4.768798,4.1261625,3.7748094,3.5478477,3.3884275,3.2138762,3.16235,3.1086507,2.9630125,2.9485512,2.8766863,2.7924283,2.781415,2.7486985,
008.jpg,9.806569,4.280366,3.451188,3.003821,2.662189,2.5513804,2.432127,2.3270607,2.2752416,2.2608416,2.1930108,2.2277741,2.0679224,2.00239,2.0168798,2.0259016,
