017.jpg,8.995222,2.7461765,1.9441773,1.6919565,1.5375807,1.45569,1.7451295,1.3629711,1.243776,1.1981468,1.1154925,1.0866662,1.0915138,1.0232649,0.97526103,0.9742868,
015.jpg,9.958673,3.5404336,2.8845859,2.4953465,2.2478564,2.0567436,1.9143763,1.764045,1.7252558,1.6566449,1.5893111,1.5436879,1.5237105,1.5666759,1.5445484,1.4630392,
001.jpg,9.294465,3.1484256,2.345546,2.0227358,1.8850495,1.6610168,1.5222332,1.4434266,1.3444825,1.3950361,1.3066708,1.2622797,1.2318118,1.1423565,1.1795493,1.0914085,
011.jpg,8.889063,3.040213,2.325824,1.9863783,1.784258,1.6020052,1.5343102,1.4605429,1.4071193,1.3803167,1.3033334,1.2658842,1.2450509,1.2190944,1.1738222,1.1502557,
016.jpg,9.020426,2.9351573,2.0809786,1.7443875,1.5626953,1.4396448,1.3671284,1.2904874,1.2454777,1.1905628,1.1370864,1.1292026,1.0997901,1.0862842,1.0670125,1.0469306,
009.jpg,8.651932,3.2630668,1.7570349,1.4996054,1.4106251,1.2208158,1.1429796,1.0724341,1.0470917,1.0372436,0.9616326,0.9478734,0.89092505,0.86309373,0.8407184,0.81260717,
019.jpg,10.046427,3.6073837,2.8815777,2.536646,2.423882,2.1912303,2.0221074,1.9662317,1.857098,1.8351675,1.7757684,1.7102338,1.6310222,1.6520386,1.4848952,1.5283426,
021.jpg,8.989244,3.102595,2.9420469,2.4231138,2.1096685,1.8424994,1.7634475,1.5897498,1.5395298,1.4793441,1.4364188,1.3780153,1.3267249,1.3120878,1.2769372,1.2280525,
013.jpg,8.938461,2.9761107,2.3024971,1.9020125,1.7342186,1.5403883,1.4510688,1.3891673,1.3505112,1.3032229,1.2565396,1.2722478,1.2700161,1.201743,1.1365044,1.1326313,
012.jpg,9.073799,3.3848934,2.4425778,2.1154497,1.9971288,1.895239,1.8204597,1.7035593,1.6226485,1.6146035,1.5528748,1.5597485,1.4991376,1.4589797,1.4352505,1.4103785,
014.jpg,8.9738035,2.5663917,1.9777263,1.7331487,1.5376865,1.4179195,1.308328,1.2245,1.2141105,1.1495938,1.1005949,1.0848167,1.0923111,1.0121301,0.9747985,0.9732308,
005.jpg,9.0934925,3.0766017,2.4736083,2.3403413,2.0758467,1.9104613,1.917053,1.7404791,1.6789373,1.6393826,1.6666328,1.5876681,1.5586456,1.5096076,1.4825633,1.4829001,
003.jpg,9.030677,2.8614938,2.0978708,1.8142171,1.6754011,1.5362791,1.4963005,1.4161078,1.3389401,1.2795218,1.2613262,1.2295343,1.2179502,1.1611698,1.1478206,1.095923,
004.jpg,8.895307,3.255252,2.2367046,1.9444714,1.7797266,1.7393272,1.6557801,1.6266146,1.4600902,1.4676977,1.5074565,1.418685,1.404493,1.3116736,1.29498,1.3280783,
006.jpg,9.96734,3.8043346,3.0763123,2.5497065,2.2788947,2.0137756,1.988221,1.8473815,1.7783468,1.6833825,1.6369896,1.5985833,1.5560948,1.5483528,1.4948207,1.4366586,
024.jpg,9.877815,4.0747547,3.1483073,2.563928,2.3583221,2.105631,1.9681402,1.9701201,1.8300048,1.752013,1.6540045,1.5839366,1.5961171,1.491835,1.476799,1.4398258,
007.jpg,8.876678,2.9577653,2.2670217,2.0070455,1.7874442,1.5620712,1.4813117,1.4542743,1.4113969,1.3691806,1.3102704,1.2857615,1.246753,1.2860259,1.2061925,1.2156224,
010.jpg,9.611906,3.4841545,2.9397357,2.195518,1.9920107,1.8210856,1.8369185,1.6941875,1.6322601,1.6443719,1.5304011,1.5458205,1.51212,1.4481126,1.4685547,1.4198178,
020.jpg,8.801866,2.712001,2.0947945,1.817475,1.6799073,1.5479506,1.468673,1.4027369,1.3859808,1.2699804,1.2613726,1.2172488,1.1677798,1.1536652,1.1222155,1.08611,
023.jpg,8.758586,3.2245233,2.4705486,2.186458,1.9920288,1.8899608,1.7140342,1.6529711,1.6043522,1.5080253,1.5085447,1.4020834,1.3471761,1.3057809,1.3025336,1.289067,
002.jpg,8.617522,2.6503654,2.4026353,1.7433293,1.5883653,1.4477465,1.3831104,1.3340235,1.2473924,1.1852189,1.1693448,1.1281861,1.1053697,1.0653086,1.0603303,1.0363777,
022.jpg,10.224553,3.528622,2.651573,2.3492773,2.0278268,1.872468,1.8641459,1.688717,1.6515772,1.558506,1.5295221,1.5103858,1.5122136,1.4198838,1.4334027,1.4452562,
018.jpg,9.969255,3.542859,2.721545,2.390438,2.1535282,1.9595865,1.8067056,1.7638842,1.7006117,1.6820891,1.6360588,1.6054472,1.5848513,1.5184286,1.4719918,1.4590485,
008.jpg,9.034875,2.817624,1.9711463,1.6701152,1.5624893,1.4685446,1.3845469,1.3402494,1.291446,1.2337393,1.2387599,1.19022,1.1861886,1.119022,1.0929438,1.1296383,
